4.493333223457013446e+03,4.653333219544503663e+03,4.600512708015619864e+03,4.016922978696504742e+03,4.123589642754832312e+03,4.586666554508049558e+03,4.631794758532726519e+03,4.246153742321853315e+03,4.519487068971314329e+03,4.022564004199590272e+03
4.492820402956732323e+03,4.656410142546185853e+03,4.595384503012816822e+03,4.013846055694824372e+03,4.146153744767169883e+03,4.574871683001599195e+03,4.626666553529921657e+03,4.243589639820450429e+03,4.522563991972996519e+03,3.982051184677436595e+03
4.491281941455891683e+03,4.643076809538896669e+03,4.579999888004403147e+03,3.989743492181642523e+03,4.116922976251186810e+03,4.583589631506366459e+03,4.617435784524873270e+03,4.230256306813159426e+03,4.490256300455328528e+03,3.971794774671828691e+03
4.488717838954489707e+03,4.638461425036370201e+03,4.582563990505806032e+03,3.987692210180522125e+03,4.099487079241652282e+03,4.589230657009450624e+03,4.620512707526557278e+03,4.227179383811475418e+03,4.480512710950002656e+03,3.989743492181642523e+03
4.489230659454770830e+03,4.650256296542821474e+03,4.588717836509169501e+03,4.005128107190055744e+03,4.105640925245017570e+03,4.591794759510852600e+03,4.636922963535529561e+03,4.230769127313439640e+03,4.499487069460378734e+03,3.967179390169304952e+03
4.493846043957293659e+03,4.657948604047025583e+03,4.586153734007767525e+03,4.003076825188935345e+03,4.119487078752588786e+03,4.596922964513658371e+03,4.642563989038614636e+03,4.236410152816524715e+03,4.507179376964585572e+03,3.964615287667902976e+03
4.492820402956732323e+03,4.654358860545064090e+03,4.583589631506366459e+03,3.985128107679120603e+03,4.137435796262404438e+03,4.576410144502440744e+03,4.637435784035809775e+03,4.244102460320729733e+03,4.519999889471594543e+03,3.995897338185008721e+03
4.488205018454208584e+03,4.654871681045344303e+03,4.583589631506366459e+03,3.986666569179960788e+03,4.133333232260160003e+03,4.547179375986456762e+03,4.642563989038614636e+03,4.254871690826619670e+03,4.512307581967388614e+03,3.989230671681363219e+03
4.488717838954489707e+03,4.653846040044782967e+03,4.585128093007207099e+03,3.992307594683046318e+03,4.095897335739689424e+03,4.565128093496272413e+03,4.650256296542821474e+03,4.251794767824936571e+03,4.481025531450281960e+03,3.976922979674634007e+03
4.490256300455328528e+03,4.637948604536091807e+03,4.582563990505806032e+03,3.976922979674634007e+03,4.073333233727352763e+03,4.599487067015059438e+03,4.649230655542260138e+03,4.240512716818766421e+03,4.507179376964585572e+03,3.983076825677997476e+03
4.489230659454770830e+03,4.638461425036370201e+03,4.578461426503561597e+03,3.974358877173231576e+03,4.104102463744176930e+03,4.597948605514217888e+03,4.656922963046465156e+03,4.247179383322412832e+03,4.544102452984775482e+03,3.964102467167623672e+03
4.491281941455891683e+03,4.655384501545625426e+03,4.582051170005524000e+03,3.990256312681922736e+03,4.120512719753150122e+03,4.597435785013938585e+03,4.669743475553475946e+03,4.265640921332507787e+03,4.507692197464864876e+03,3.952820416161453522e+03
4.494358864457573873e+03,4.647692194041417679e+03,4.587179375008330680e+03,3.989743492181642523e+03,4.111794771248383768e+03,4.609230656520387129e+03,4.673846039555719472e+03,4.271794767335873075e+03,4.493333223457013446e+03,3.982564005177717718e+03
4.493333223457013446e+03,4.631794758532726519e+03,4.582563990505806032e+03,3.978461441175474192e+03,4.132307591259598667e+03,4.593333221011694150e+03,4.670256296053756159e+03,4.263076818831104902e+03,4.540512709482810351e+03,4.007179389191178871e+03
4.491794761956172806e+03,4.646153732540576129e+03,4.584102452006645763e+03,3.985128107679120603e+03,4.151281949769974744e+03,4.591281939010574206e+03,4.676410142057122357e+03,4.260512716329703835e+03,4.544102452984775482e+03,4.011794773693701245e+03
4.490769120955609651e+03,4.679487065058804546e+03,4.597948605514217888e+03,4.005640927690335047e+03,4.160512718775023131e+03,4.627692194530482084e+03,4.704102449072265699e+03,4.270256305835032435e+03,4.542563991483933933e+03,4.008717850692019056e+03
4.489230659454770830e+03,4.687692193063288869e+03,4.605128092518144513e+03,4.011281953193419668e+03,4.182564000287082308e+03,4.634358861034128495e+03,4.721538346081798409e+03,4.281025536340920553e+03,4.584102452006645763e+03,4.004615286689776440e+03
4.491281941455891683e+03,4.675897321556840325e+03,4.602563990016742537e+03,4.001538363688092431e+03,4.179487077285397390e+03,4.616922964024594876e+03,4.713846038577593390e+03,4.281025536340920553e+03,4.594358862012256395e+03,4.025640927201272461e+03
4.493333223457013446e+03,4.673846039555719472e+03,4.601538349016180291e+03,3.998974261186690910e+03,4.148205026768293465e+03,4.625128092029080108e+03,4.701025526070581691e+03,4.269230664834471099e+03,4.548205016987019008e+03,4.050256311214732250e+03
4.491794761956172806e+03,4.680512706059365883e+03,4.601025528515900987e+03,4.006153748190616625e+03,4.157435795773340033e+03,4.626666553529921657e+03,4.688717834063852024e+03,4.260512716329703835e+03,4.511281940966827278e+03,4.018461440197347656e+03
4.491794761956172806e+03,4.678974244558524333e+03,4.596922964513658371e+03,4.003589645689215558e+03,4.177435795284275628e+03,4.615384502523751507e+03,4.687179372563010475e+03,4.267692203333629550e+03,4.550769119488419165e+03,3.971281954171548477e+03
4.491794761956172806e+03,4.685128090561887802e+03,4.606153733518704939e+03,4.005640927690335047e+03,4.164615282777266657e+03,4.626153733029641444e+03,4.704615269572543184e+03,4.285640920843443382e+03,4.618974246025713910e+03,4.003589645689215558e+03
4.491794761956172806e+03,4.696410141568057043e+03,4.618461425525433697e+03,4.017435799196785865e+03,4.170256308280349913e+03,4.624615271528799894e+03,4.721025525581517286e+03,4.297948612850174868e+03,4.592820400511413027e+03,4.057948618718938633e+03
4.492820402956732323e+03,4.685128090561887802e+03,4.608717836020106006e+03,4.010256312192860150e+03,4.171794769781191462e+03,4.629230656031324543e+03,4.721025525581517286e+03,4.292820407847370006e+03,4.524615273974118281e+03,4.032307593704918418e+03
