4.487692197953929281e+03,4.749230653096939932e+03,4.683589629061047162e+03,4.224102460809793229e+03,4.440512711928131466e+03,4.717948602579835097e+03,4.730256294586565673e+03,4.304615279353819460e+03,4.629230656031324543e+03,4.221538358308392162e+03
4.491281941455891683e+03,4.753846037599466399e+03,4.686153731562450957e+03,4.222051178808672375e+03,4.438461429927008794e+03,4.721538346081798409e+03,4.736922961090211174e+03,4.313333227858585815e+03,4.638461425036370201e+03,4.217435794306149546e+03
4.489230659454770830e+03,4.763076806604512058e+03,4.693333218566374853e+03,4.229743486312880123e+03,4.445128096430653386e+03,4.731794756087407222e+03,4.738461422591051814e+03,4.325640919865318210e+03,4.651794758043663023e+03,4.244615280821010856e+03
4.493333223457013446e+03,4.765640909105913124e+03,4.693333218566374853e+03,4.233333229814841616e+03,4.445640916930935418e+03,4.736922961090211174e+03,4.741025525092455609e+03,4.329743483867559917e+03,4.656922963046465156e+03,4.253846049826058334e+03
4.504615274463183596e+03,4.761025524603392114e+03,4.693333218566374853e+03,4.230769127313439640e+03,4.443589634929812746e+03,4.731794756087407222e+03,4.741538345592735823e+03,4.326666560865877727e+03,4.656410142546185853e+03,4.235897332316242682e+03
4.507179376964585572e+03,4.764102447605073394e+03,4.700512705570300568e+03,4.231281947813718944e+03,4.444615275930374082e+03,4.730769115086846796e+03,4.741025525092455609e+03,4.326153740365597514e+03,4.653333219544503663e+03,4.239487075818207813e+03
4.505640915463742203e+03,4.776410139611803970e+03,4.704615269572543184e+03,4.230769127313439640e+03,4.444102455430092959e+03,4.734871679089089412e+03,4.743076807093576463e+03,4.332820406869243925e+03,4.657435783546745370e+03,4.258461434328582072e+03
4.515384504969071713e+03,4.781538344614607013e+03,4.706666551573666766e+03,4.229743486312880123e+03,4.443589634929812746e+03,4.730769115086846796e+03,4.740512704592173577e+03,4.339999893873168730e+03,4.666666552551793757e+03,4.261538357330263352e+03
4.524102453473838068e+03,4.778461421612924823e+03,4.712820397577030235e+03,4.231794768314000066e+03,4.443076814429532533e+03,4.716410141078994457e+03,4.731281935587126100e+03,4.336922970871484722e+03,4.655384501545625426e+03,4.247692203822693955e+03
4.520512709971875665e+03,4.779487062613485250e+03,4.716410141078994457e+03,4.232820409314561402e+03,4.449743480933177125e+03,4.715384500078433121e+03,4.733333217588248772e+03,4.332307586368961893e+03,4.641538348038053300e+03,4.230256306813159426e+03
4.518974248471034116e+03,4.785640908616850538e+03,4.717948602579835097e+03,4.232307588814281189e+03,4.457948608937663266e+03,4.733846038088528076e+03,4.749230653096939932e+03,4.343076816874850010e+03,4.657435783546745370e+03,4.235897332316242682e+03
4.525128094474398495e+03,4.783076806115449472e+03,4.717948602579835097e+03,4.232820409314561402e+03,4.455384506436262200e+03,4.740512704592173577e+03,4.758461422101987409e+03,4.351794765379617274e+03,4.669230655053196642e+03,4.248717844823253472e+03
4.519487068971314329e+03,4.776922960112083274e+03,4.713333218077311358e+03,4.232820409314561402e+03,4.451281942434017765e+03,4.731281935587126100e+03,4.753333217099184367e+03,4.344102457875411346e+03,4.654358860545064090e+03,4.242563998819889093e+03
4.509743479465986638e+03,4.777948601112645520e+03,4.712307577076751841e+03,4.231794768314000066e+03,4.451281942434017765e+03,4.732820397087968558e+03,4.749743473597222874e+03,4.343076816874850010e+03,4.650769117043100778e+03,4.241025537319048453e+03
4.514871684468791500e+03,4.781025524114326799e+03,4.715897320578712424e+03,4.231281947813718944e+03,4.445128096430653386e+03,4.741538345592735823e+03,4.755384499100305220e+03,4.354871688381300373e+03,4.661538347548989805e+03,4.251281947324656358e+03
4.523076812473276732e+03,4.779999883113766373e+03,4.714871679578152907e+03,4.233846050315121829e+03,4.446153737431214722e+03,4.740512704592173577e+03,4.757435781101426983e+03,4.359999893384102506e+03,4.663076809049832264e+03,4.252820408825496997e+03
4.523589632973557855e+03,4.777948601112645520e+03,4.712820397577030235e+03,4.235384511815962469e+03,4.461538352439628397e+03,4.744102448094136889e+03,4.755897319600586343e+03,4.358461431883264595e+03,4.663076809049832264e+03,4.250769126824377963e+03
4.523076812473276732e+03,4.783589626615727866e+03,4.723076807582639958e+03,4.233846050315121829e+03,4.465640916441871013e+03,4.748717832596660628e+03,4.756410140100865647e+03,4.358461431883264595e+03,4.664615270550671994e+03,4.258974254828863195e+03
4.526666555975239135e+03,4.795384498122177320e+03,4.731281935587126100e+03,4.232820409314561402e+03,4.457948608937663266e+03,4.739487063591612241e+03,4.753333217099184367e+03,4.357435790882702349e+03,4.660512706548428469e+03,4.265128100832228483e+03
4.531281940477763783e+03,4.797948600623582024e+03,4.729743474086285460e+03,4.234358870815402042e+03,4.459487070438506635e+03,4.730256294586565673e+03,4.747692191596099292e+03,4.354358867881021069e+03,4.662051168049270018e+03,4.266153741832788000e+03
4.544615273485055695e+03,4.796410139122740475e+03,4.735384499589368716e+03,4.234358870815402042e+03,4.465128095941589891e+03,4.732820397087968558e+03,4.749743473597222874e+03,4.352820406380179520e+03,4.665640911551233330e+03,4.257435793328020736e+03
4.555897324491224026e+03,4.803589626126664371e+03,4.746666550595537956e+03,4.234358870815402042e+03,4.464615275441309677e+03,4.736922961090211174e+03,4.750256294097502177e+03,4.349743483378496421e+03,4.661025527048709591e+03,4.243076819320169307e+03
4.555897324491224026e+03,4.813846036132273184e+03,4.750769114597783300e+03,4.234871691315683165e+03,4.458461429437944389e+03,4.732307576587687436e+03,4.747692191596099292e+03,4.347692201377375568e+03,4.659999886048147346e+03,4.244615280821010856e+03
4.556410144991505149e+03,4.816922959133957193e+03,4.751281935098061695e+03,4.235384511815962469e+03,4.461538352439628397e+03,4.734871679089089412e+03,4.754871678600027735e+03,4.353846047380740856e+03,4.663589629550111567e+03,4.261025536829984048e+03
4.553846042490102263e+03,4.809743472130031478e+03,4.750256294097502177e+03,4.234358870815402042e+03,4.475897326447478008e+03,4.746153730095257743e+03,4.766666550106475370e+03,4.364615277886628064e+03,4.662051168049270018e+03,4.268717844334191795e+03
4.540512709482810351e+03,4.796410139122740475e+03,4.736922961090211174e+03,4.233846050315121829e+03,4.474871685446919400e+03,4.752820396598904154e+03,4.768717832107597133e+03,4.367179380388030950e+03,4.662051168049270018e+03,4.262051177830546294e+03
4.531794760978043996e+03,4.793333216121057376e+03,4.725640910084041934e+03,4.232307588814281189e+03,4.460512711439066152e+03,4.750256294097502177e+03,4.761025524603392114e+03,4.361538354884945875e+03,4.665128091050952207e+03,4.261538357330263352e+03
4.533846042979164849e+03,4.797948600623582024e+03,4.729743474086285460e+03,4.232307588814281189e+03,4.458461429437944389e+03,4.746153730095257743e+03,4.755897319600586343e+03,4.357435790882702349e+03,4.659487065547868042e+03,4.269230664834471099e+03
4.536410145480567735e+03,4.797948600623582024e+03,4.732307576587687436e+03,4.234871691315683165e+03,4.460512711439066152e+03,4.744102448094136889e+03,4.762051165603951631e+03,4.354871688381300373e+03,4.655897322045906549e+03,4.263076818831104902e+03
4.533333222478885546e+03,4.794358857121617802e+03,4.730256294586565673e+03,4.234871691315683165e+03,4.454358865435701773e+03,4.738974243091332937e+03,4.764102447605073394e+03,4.355384508881580587e+03,4.667179373052073970e+03,4.254871690826619670e+03
