4.688205013563571811e+03,4.896410136677421178e+03,4.916410136188355864e+03,4.243589639820450429e+03,4.519999889471594543e+03,4.915384495187795437e+03,4.887692188172653914e+03,4.486666556953367945e+03,4.825640907638722638e+03,4.379999892895039920e+03
4.710256295075629168e+03,4.853846035154144374e+03,4.941538340702096320e+03,4.246153742321853315e+03,4.520512709971875665e+03,4.920512700190598480e+03,4.894358854676299416e+03,4.496410146458696545e+03,4.839487061146294764e+03,4.397435789904576268e+03
4.709743474575348955e+03,4.866153727160875860e+03,4.904615264681907320e+03,4.251794767824936571e+03,4.525640914974679617e+03,4.919487059190039872e+03,4.892820393175457866e+03,4.493333223457013446e+03,4.846153727649939356e+03,4.375384508392517091e+03
4.713333218077311358e+03,4.891794752174899259e+03,4.924102443692564520e+03,4.246666562822131709e+03,4.518461427970752084e+03,4.910769110685272608e+03,4.893846034176017383e+03,4.492820402956732323e+03,4.835897317644331451e+03,4.363589636886067638e+03
4.699999885070020355e+03,4.879999880668447986e+03,4.952307571207986257e+03,4.239999896318487117e+03,4.515897325469351017e+03,4.906153726182747960e+03,4.892820393175457866e+03,4.494871684957854995e+03,4.827692189639845310e+03,4.385640918398125905e+03
4.658461424547308525e+03,4.884615265170970815e+03,4.905640905682468656e+03,4.243589639820450429e+03,4.515897325469351017e+03,4.907692187683589509e+03,4.880512701168728199e+03,4.486153736453086822e+03,4.827179369139565097e+03,4.384615277397563659e+03
4.637948604536091807e+03,4.912820392686393461e+03,4.852307573653305553e+03,4.248205024322974168e+03,4.496922966958975849e+03,4.903589623681345984e+03,4.872820393664521362e+03,4.475384505947200523e+03,4.831794753642086107e+03,4.363589636886067638e+03
4.686666552062729352e+03,4.894871675176579629e+03,4.888717829173214341e+03,4.246666562822131709e+03,4.483589633951685755e+03,4.891281931674615407e+03,4.876410137166484674e+03,4.475897326447478008e+03,4.830769112641527499e+03,4.372307585390834902e+03
4.685640911062170744e+03,4.883076803670131085e+03,4.899487059679104277e+03,4.252307588325216784e+03,4.489743479955049224e+03,4.884615265170970815e+03,4.872820393664521362e+03,4.474358864946636459e+03,4.819999882135638472e+03,4.385128097897844782e+03
4.628205015030761388e+03,4.904102444181626197e+03,4.848205009651062937e+03,4.258974254828863195e+03,4.481025531450281960e+03,4.887179367672373701e+03,4.866153727160875860e+03,4.466666557442432349e+03,4.808717831129468323e+03,4.355384508881580587e+03
4.641025527537772177e+03,4.901025521179944917e+03,4.874871675665644943e+03,4.251281947324656358e+03,4.471281941944955179e+03,4.891794752174899259e+03,4.871794752663961845e+03,4.468205018943272989e+03,4.810769113130591904e+03,4.338461432372327181e+03
4.670256296053756159e+03,4.895384495676859842e+03,4.915897315688077470e+03,4.250256306324095931e+03,4.486666556953367945e+03,4.897948598178261818e+03,4.883076803670131085e+03,4.475897326447478008e+03,4.821538343636480022e+03,4.363589636886067638e+03
4.661025527048709591e+03,4.912307572186113248e+03,4.880512701168728199e+03,4.263076818831104902e+03,4.491281941455891683e+03,4.905640905682468656e+03,4.889743470173775677e+03,4.482051172450844206e+03,4.831281933141807713e+03,4.389230661900088307e+03
4.682563988060486736e+03,4.916410136188355864e+03,4.883589624170410389e+03,4.256922972827739613e+03,4.468717839443552293e+03,4.913846033686953888e+03,4.895897316177140056e+03,4.492820402956732323e+03,4.837435779145173001e+03,4.390256302900648734e+03
4.696922962068337256e+03,4.895897316177140056e+03,4.924615264192842915e+03,4.244615280821010856e+03,4.450769121933737551e+03,4.906153726182747960e+03,4.891281931674615407e+03,4.493846043957293659e+03,4.825640907638722638e+03,4.374871687892237787e+03
4.617948605025153483e+03,4.886666547172093487e+03,4.857948599156389719e+03,4.255384511326898973e+03,4.449743480933177125e+03,4.881538342169287716e+03,4.866666547661157892e+03,4.468205018943272989e+03,4.798461421123861328e+03,4.358974252383542989e+03
4.585128093007207099e+03,4.895384495676859842e+03,4.796410139122740475e+03,4.260512716329703835e+03,4.454358865435701773e+03,4.872307573164240239e+03,4.851794753153024431e+03,4.448205019432337394e+03,4.788205011118252514e+03,4.353846047380740856e+03
4.651794758043663023e+03,4.888205008672934127e+03,4.856922958155828383e+03,4.254358870326338547e+03,4.451281942434017765e+03,4.881025521669008413e+03,4.858461419656669023e+03,4.457435788437383053e+03,4.803589626126664371e+03,4.359999893384102506e+03
4.637948604536091807e+03,4.876410137166484674e+03,4.866666547661157892e+03,4.257948613828300950e+03,4.445128096430653386e+03,4.880512701168728199e+03,4.861025522158071908e+03,4.460512711439066152e+03,4.815897318133395856e+03,4.360512713884384539e+03
4.594871682512536609e+03,4.863076804159191852e+03,4.826666548639284883e+03,4.253333229325778120e+03,4.447692198932055362e+03,4.873846034665081788e+03,4.853846035154144374e+03,4.450256301433458248e+03,4.808717831129468323e+03,4.352820406380179520e+03
4.642051168538335332e+03,4.848205009651062937e+03,4.842563984147977862e+03,4.244615280821010856e+03,4.450769121933737551e+03,4.872820393664521362e+03,4.853846035154144374e+03,4.449230660432896912e+03,4.809230651629748536e+03,4.344102457875411346e+03
4.664615270550671994e+03,4.859487060657229449e+03,4.849230650651624273e+03,4.251794767824936571e+03,4.445128096430653386e+03,4.880512701168728199e+03,4.859999881157509662e+03,4.458974249938226421e+03,4.822563984637039539e+03,4.343589637375131133e+03
4.633333220033567159e+03,4.869743470662838263e+03,4.850256291652182881e+03,4.251281947324656358e+03,4.442563993929252320e+03,4.887179367672373701e+03,4.866153727160875860e+03,4.458461429437944389e+03,4.815384497633113824e+03,4.348205021877654872e+03
4.628717835531043420e+03,4.850256291652182881e+03,4.867179368161436287e+03,4.245128101321291069e+03,4.445640916930935418e+03,4.873846034665081788e+03,4.859999881157509662e+03,4.448717839932616698e+03,4.791794754620214917e+03,4.342051175874290493e+03
4.623076810027958345e+03,4.845640907149658233e+03,4.843076804648256257e+03,4.254358870326338547e+03,4.441538352928690983e+03,4.853333214653866889e+03,4.843589625148538289e+03,4.439487070927569221e+03,4.785640908616850538e+03,4.337435791371767664e+03
4.619487066525995942e+03,4.875384496165922428e+03,4.828717830640405737e+03,4.257435793328020736e+03,4.442051173428972106e+03,4.856922958155828383e+03,4.844102445648818502e+03,4.439999891427850343e+03,4.796410139122740475e+03,4.344102457875411346e+03
